"acceptance_rate","act_avg","act_range","business_rep_score","city","control","cost_after_aid","engineering_rep_score","enrollment","hs_gpa_avg","id","is_public","is_ranked","is_tied","name","pct_receiving_aid","profile_url","rank_display","rank_numeric","ranking_year","region","sat_avg","sat_range","school_type","source","state","tuition","url_name","zip"
,,,,"Brooklyn","private",,,"1934",,"2820","false","true","false","St. Francis College",,"https://www.usnews.com/best-colleges/st-francis-college","#21","21","2026","north",,,"regional-colleges-north","usnews.com","NY","28775","st-francis-college","11201"
"72","22",,,"Throggs Neck","public",,"3","1286","3.3","2853","true","true","true","SUNY Maritime College",,"https://www.usnews.com/best-colleges/suny-maritime","#21","21","2026","north","1123",,"regional-universities-north","usnews.com","NY","19159","suny-maritime","10465"
"98","18",,"2","Fort Smith","public",,,"5459","3.4","1110","true","true","true","University of Arkansas--Fort Smith",,"https://www.usnews.com/best-colleges/university-of-arkansas---fort-smith","#21","21","2026","south",,,"regional-colleges-south","usnews.com","AR","15226","university-of-arkansas---fort-smith","72913"
"55",,,,"Humacao","public",,,"2611",,"3943","true","true","true","University of Puerto Rico--Humacao",,"https://www.usnews.com/best-colleges/university-of-puerto-rico-humacao","#21","21","2026","south",,,"regional-colleges-south","usnews.com","PR","5364","university-of-puerto-rico-humacao","00792"
"94","22",,,"Raleigh","private","31221",,"722","3.3","2953","false","true","true","William Peace University","56","https://www.usnews.com/best-colleges/william-peace-university","#21","21","2026","south","1080",,"regional-colleges-south","usnews.com","NC","35180","william-peace-university","27604"
"93",,,"2.4","Sacramento","public",,"3.2","28226","3.4","1150","true","true","false","California State University--Sacramento",,"https://www.usnews.com/best-colleges/california-state-university-sacramento","#22","22","2026","west",,,"regional-universities-west","usnews.com","CA","22334","california-state-university-sacramento","95819"
"88","19",,,"St. Paul","private",,,"1806",,"2354","false","true","true","Hamline University",,"https://www.usnews.com/best-colleges/hamline-university","#22","22","2026","midwest","1133",,"regional-universities-midwest","usnews.com","MN","50744","hamline-university","55104"
,,,,"Havre","public",,,"982",,"2533","true","true","true","Montana State University Northern",,"https://www.usnews.com/best-colleges/montana-state-northern","#22","22","2026","west",,,"regional-colleges-west","usnews.com","MT","21875","montana-state-northern","59501"
"77",,,,"Paul Smiths","private",,,"926","3.5","2795","false","true","true","Paul Smith's College",,"https://www.usnews.com/best-colleges/paul-smiths-college","#22","22","2026","north",,,"regional-colleges-north","usnews.com","NY",,"paul-smiths-college","12970"
"99",,,,,"public",,,"837",,"228657","true","true","true","Pennsylvania State University -- Scranton",,"https://www.usnews.com/best-colleges/pennsylvania-state-university---scranton","#22","22","2026","north","1100",,"regional-colleges-north","usnews.com","PA","25392","pennsylvania-state-university---scranton",
"98",,,,"Tempe","proprietary",,,"892",,"25590","false","true","true","University of Advancing Technology",,"https://www.usnews.com/best-colleges/university-of-advancing-technology","#22","22","2026","west",,,"regional-colleges-west","usnews.com","AZ","19365","university-of-advancing-technology","85283"
"54","18",,"2.1","Montevallo","public","20140",,"2642","3.6","1004","true","true","false","University of Montevallo","40","https://www.usnews.com/best-colleges/university-of-montevallo","#22","22","2026","south","1013",,"regional-universities-south","usnews.com","AL","27886","university-of-montevallo","35115"
"75","19",,,"Winona","public",,"2.3","5333","3.5","2394","true","true","true","Winona State University",,"https://www.usnews.com/best-colleges/winona-state","#22","22","2026","midwest","970",,"regional-universities-midwest","usnews.com","MN",,"winona-state","55987"
"95","20",,,"Wilmore","private","17799",,"2066","3.9","1952","false","true","true","Asbury University","43","https://www.usnews.com/best-colleges/asbury-university","#23","23","2026","south","990",,"regional-universities-south","usnews.com","KY","34342","asbury-university","40390"
"64","14",,,"Carlinville","private","28375",,"384","3.4","1639","false","true","false","Blackburn College","68","https://www.usnews.com/best-colleges/blackburn-college","#23","23","2026","midwest","880",,"regional-colleges-midwest","usnews.com","IL","29420","blackburn-college","62626"
"83","21",,,"Greenville","private","20348",,"2267","3.6","666997","false","true","true","Bob Jones University","66","https://www.usnews.com/best-colleges/bob-jones-university","#23","23","2026","south","1010",,"regional-universities-south","usnews.com","SC","25150","bob-jones-university","29614"
"95",,,,"Camarillo","public",,,"5290",,"39803","true","true","true","California State University--Channel Islands",,"https://www.usnews.com/best-colleges/california-state-university-channel-islands","#23","23","2026","west",,,"regional-universities-west","usnews.com","CA","19759","california-state-university-channel-islands","93012"
"95",,,"2.3","San Marcos","public","34419","2.7","14977","3.3","30113","true","true","true","California State University--San Marcos","1","https://www.usnews.com/best-colleges/california-state-university-san-marcos","#23","23","2026","west",,,"regional-universities-west","usnews.com","CA","21774","california-state-university-san-marcos","92096"
"92","26",,,"Arcata","public","28152","2.8","5474","3.4","1149","true","true","true","Cal Poly Humboldt","2","https://www.usnews.com/best-colleges/cal-poly-humboldt","#23","23","2026","west","985",,"regional-universities-west","usnews.com","CA","19484","cal-poly-humboldt","95521"
"60","19",,,"Henderson","private","17546",,"1871","3.8","3492","false","true","true","Freed-Hardeman University","64","https://www.usnews.com/best-colleges/freedhardeman-university","#23","23","2026","south","952",,"regional-universities-south","usnews.com","TN","26260","freedhardeman-university","38340"
"65","23",,,"Milligan","private","25381","2","860","3.8","3511","false","true","true","Milligan University","67","https://www.usnews.com/best-colleges/milligan-university","#23","23","2026","south","1125",,"regional-universities-south","usnews.com","TN","41100","milligan-university","37682"
"93",,,"2","Rohnert Park","public",,"2.4","5272",,"1156","true","true","true","Sonoma State University",,"https://www.usnews.com/best-colleges/sonoma-state-university","#23","23","2026","west",,,"regional-universities-west","usnews.com","CA","24994","sonoma-state-university","94928"
"93","22",,"2.2","Bellingham","public","43885","2.7","13752","3.4","3802","true","true","true","Western Washington University","16","https://www.usnews.com/best-colleges/western-washington","#23","23","2026","west","1110",,"regional-universities-west","usnews.com","WA","29109","western-washington","98225"
"72","26",,,"Hastings","private",,,"990",,"2548","false","true","false","Hastings College",,"https://www.usnews.com/best-colleges/hastings","#24","24","2026","midwest",,,"regional-colleges-midwest","usnews.com","NE","37770","hastings","68901"
"88",,,,"Lewiston","public",,,"3702",,"1621","true","true","false","Lewis-Clark State College",,"https://www.usnews.com/best-colleges/lewisclark-state-college","#24","24","2026","west",,,"regional-colleges-west","usnews.com","ID","22028","lewisclark-state-college","83501"
"97","23",,,"Abington","public",,,"2884","3.3","3342","true","true","true","Pennsylvania State University--Abington",,"https://www.usnews.com/best-colleges/pennsylvania-state-university-abington","#24","24","2026","north","1070",,"regional-colleges-north","usnews.com","PA",,"pennsylvania-state-university-abington","19001"
"68","26",,,"Newport","private","44402",,"2135","3.5","3411","false","true","false","Salve Regina University","63","https://www.usnews.com/best-colleges/salve-regina-university","#24","24","2026","north","1160",,"regional-universities-north","usnews.com","RI","52230","salve-regina-university","02840"
"91",,,,"Morrisville","public","25517",,"2042","2.9","2859","true","true","true","SUNY Morrisville","25","https://www.usnews.com/best-colleges/suny-morrisville","#24","24","2026","north","990",,"regional-colleges-north","usnews.com","NY","13800","suny-morrisville","13408"
"89","19",,"2.3","Kearney","public","21625",,"4213","3.5","2551","true","true","false","University of Nebraska at Kearney","41","https://www.usnews.com/best-colleges/university-of-nebraska-at-kearney","#24","24","2026","midwest","905",,"regional-universities-midwest","usnews.com","NE","17454","university-of-nebraska-at-kearney","68849"
"94","16",,,"North Newton","private","48678",,"507","3.5","1905","false","true","true","Bethel College","68","https://www.usnews.com/best-colleges/bethel-college","#25","25","2026","midwest","860",,"regional-colleges-midwest","usnews.com","KS","36058","bethel-college","67107"
"90","16",,"2.1","River Forest","private","23151",,"2690","3.7","1750","false","true","true","Dominican University","80","https://www.usnews.com/best-colleges/dominican-university","#25","25","2026","midwest","870",,"regional-universities-midwest","usnews.com","IL","40458","dominican-university","60305"
